0.024380002765354656,
0.006648875801814994,
0.19838289777566567,
0.4276992046360224,
0.004098267775843382,
-0.013404951599955318,
-0.007450850648141326,
0.0010589484933179463,
-0.060542389610975994,
0.19525570798539826,
-0.1706922660783942,
-0.20074093374341878,
-0.2252023196599321,
-0.10797679384260668,
-0.09587971051466539,
-0.3505787376309448,
0.26378344318687347,
0.05113972162304249,
0.21002145792619614,
-0.012167686570716225,
-0.04186665488500791,
-0.011473031813099752,
0.11459633881297925,
0.029661057141014503,
0.0219451508023488,
-0.11521697505230791,
0.06887824667116942,
-0.12151865407001076,
0.1191043556108073,
-0.021960034796581707,
1.083640859246693,
-0.012065221428458329,
-0.10049048500051172,
0.1189334591834124,
0.010745504632722188,
-0.02313644082335669,
0.10107920300159252,
-0.02144333262891502,
0.020235374033704696,
-0.003539609229236583,
-0.0058753485880189155,
-0.0005944311574426707,
0.0009636386425802381,
0.0030603513702477532,
0.007535646734213116,
0.047089205224019395,
0.0005173584690456954,
0.0026088960839411725,
-0.009198937647777483,
0.03564692386143372,
-0.000870147887420208,
-0.012782477424256034,
-0.03409722225108444,
-0.007919894120877609,
-0.004129017258078638,
-0.008108204080691217,
-0.007102455002946833,
0.03081730112117559,
0.014651219560984606,
-0.006199611560325939,
0.010459918602410969,
-0.0001746560837640561,
-0.01198223417928741,
